cidade,semana,tmedia,tmax,tmin,chuva,mes,ano
Campina Grande,2014-07-27T00:00:00Z,22.28095238095238,27.3,16.1,30.6,7,2014
Campina Grande,2014-08-03T00:00:00Z,22.72,27.9,18.5,1.1,8,2014
Campina Grande,2014-08-10T00:00:00Z,22.395238095238096,27.9,17.1,20.2,8,2014
Campina Grande,2014-08-17T00:00:00Z,22.080952380952382,27.1,17.3,4,8,2014
Campina Grande,2014-08-24T00:00:00Z,22.67142857142857,28.6,17.1,9.1,8,2014
Campina Grande,2014-08-31T00:00:00Z,23.566666666666666,30.1,17.4,2.3,8,2014
Campina Grande,2014-09-07T00:00:00Z,21.242857142857144,27.4,17.3,83.89999999999999,9,2014
Campina Grande,2014-09-14T00:00:00Z,23.004761904761903,28.1,17.3,9.3,9,2014
Campina Grande,2014-09-21T00:00:00Z,23.966666666666665,29.7,18.5,0,9,2014
Campina Grande,2014-09-28T00:00:00Z,24.15714285714286,29.3,18.6,5.7,9,2014
Campina Grande,2014-10-05T00:00:00Z,23.066666666666666,29.9,18.6,32.3,10,2014
Campina Grande,2014-10-12T00:00:00Z,23.93809523809524,29.3,18.5,5.800000000000001,10,2014
Campina Grande,2014-10-19T00:00:00Z,24.266666666666666,29.6,19.1,7.9,10,2014
Campina Grande,2014-10-26T00:00:00Z,24.514285714285716,29.8,18.8,3.5,10,2014
Campina Grande,2014-11-02T00:00:00Z,24.12857142857143,30.2,19.1,1.5,11,2014
Campina Grande,2014-11-09T00:00:00Z,25.090476190476192,31.5,20,0.1,11,2014
Campina Grande,2014-11-16T00:00:00Z,26.08,32.1,20.3,0,11,2014
Campina Grande,2014-11-23T00:00:00Z,24.686666666666667,30.6,19.3,5.7,11,2014
Campina Grande,2014-11-30T00:00:00Z,24.98095238095238,30.4,18.5,2.2,11,2014
Campina Grande,2014-12-07T00:00:00Z,24.933333333333334,30.3,19.2,3.1,12,2014
Campina Grande,2014-12-14T00:00:00Z,25.36190476190476,30.8,19.5,1.3,12,2014
Campina Grande,2014-12-21T00:00:00Z,25.014285714285716,30.5,20.3,3.4000000000000004,12,2014
Campina Grande,2014-12-28T00:00:00Z,24.961111111111112,31.8,18.5,10.3,12,2014
Campina Grande,2015-01-04T00:00:00Z,25.195238095238096,31.6,19.3,1.2,1,2015
Campina Grande,2015-01-11T00:00:00Z,25.252380952380953,31.8,19.3,2.1,1,2015
Campina Grande,2015-01-18T00:00:00Z,25.64761904761905,31.6,20.4,0,1,2015
Campina Grande,2015-01-25T00:00:00Z,25.885714285714286,31.9,19.1,0.9,1,2015
Campina Grande,2015-02-01T00:00:00Z,26,32.5,20.4,0,2,2015
Campina Grande,2015-02-08T00:00:00Z,26.538095238095238,32.5,20.6,0.6,2,2015
Campina Grande,2015-02-15T00:00:00Z,25.957142857142856,31.4,20.6,1.6,2,2015
Campina Grande,2015-02-22T00:00:00Z,25.814285714285713,32,19.3,14.6,2,2015
Campina Grande,2015-03-01T00:00:00Z,25.257142857142856,32,19.3,70.2,3,2015
Campina Grande,2015-03-08T00:00:00Z,25.32857142857143,30.7,20.5,4.2,3,2015
Campina Grande,2015-03-15T00:00:00Z,25.599999999999998,31.7,20.6,6.3,3,2015
Campina Grande,2015-03-22T00:00:00Z,25.20952380952381,31,20,12.6,3,2015
Campina Grande,2015-03-29T00:00:00Z,25.747619047619047,32.4,20.3,3.5,3,2015
Campina Grande,2015-04-05T00:00:00Z,26.761904761904763,32.8,20.8,1.5999999999999999,4,2015
Campina Grande,2015-04-12T00:00:00Z,26.60952380952381,32.2,20.8,0,4,2015
Campina Grande,2015-04-19T00:00:00Z,25.48095238095238,32.4,20.3,30.2,4,2015
Campina Grande,2015-04-26T00:00:00Z,26.12857142857143,31,20.6,0,4,2015
Campina Grande,2015-05-03T00:00:00Z,25.961904761904762,31.7,20.4,0.30000000000000004,5,2015
Campina Grande,2015-05-10T00:00:00Z,25.488095238095237,31.7,20,9.1,5,2015
Campina Grande,2015-05-17T00:00:00Z,25.32857142857143,30.6,20.3,2.1,5,2015
Campina Grande,2015-05-24T00:00:00Z,25.238095238095237,31.4,20.1,2,5,2015
Campina Grande,2015-05-31T00:00:00Z,23.757142857142856,29.8,19.3,36.699999999999996,5,2015
Campina Grande,2015-06-07T00:00:00Z,23.21904761904762,28.4,19.1,20.4,6,2015
Campina Grande,2015-06-14T00:00:00Z,23.19047619047619,28.8,17.1,8.6,6,2015
Campina Grande,2015-06-21T00:00:00Z,22.080952380952382,28.2,18.5,37.1,6,2015
Campina Grande,2015-06-28T00:00:00Z,21.99047619047619,27.4,18.9,62.1,6,2015
Campina Grande,2015-07-05T00:00:00Z,22.7,27.7,17.9,33.5,7,2015
Campina Grande,2015-07-12T00:00:00Z,21.65714285714286,27.1,17.6,46.1,7,2015
Campina Grande,2015-07-19T00:00:00Z,21.257142857142856,26.8,16.8,30.8,7,2015
Campina Grande,2015-07-26T00:00:00Z,20.81904761904762,25.9,17.2,58.4,7,2015
Campina Grande,2015-08-02T00:00:00Z,22.29047619047619,26.9,16.4,6.5,8,2015
Campina Grande,2015-08-09T00:00:00Z,21.64761904761905,26.7,16.3,8.8,8,2015
Campina Grande,2015-08-16T00:00:00Z,22.561904761904763,29.1,17.7,4.3,8,2015
Campina Grande,2015-08-23T00:00:00Z,23.428571428571427,28.7,17,0,8,2015
Campina Grande,2015-08-30T00:00:00Z,23.695238095238096,30.3,18,1.1,8,2015
Campina Grande,2015-09-06T00:00:00Z,23.557142857142857,29.5,18.6,2.3,9,2015
Campina Grande,2015-09-13T00:00:00Z,23.285714285714285,29.9,18.4,8.9,9,2015
Campina Grande,2015-09-20T00:00:00Z,24.17142857142857,29.7,18.5,0,9,2015
Campina Grande,2015-09-27T00:00:00Z,24.314285714285713,30.4,18.6,0,9,2015
Campina Grande,2015-10-04T00:00:00Z,24.633333333333333,30.9,18.6,0.1,10,2015
Campina Grande,2015-10-11T00:00:00Z,23.604761904761904,30,18.6,7.1,10,2015
Campina Grande,2015-10-18T00:00:00Z,24.985714285714288,31.4,18.5,0.2,10,2015
Campina Grande,2015-10-25T00:00:00Z,24.885714285714286,31.4,18.5,0,10,2015
Campina Grande,2015-11-01T00:00:00Z,24.914285714285715,32,19.3,0,11,2015
Campina Grande,2015-11-08T00:00:00Z,25.276190476190475,31.7,19.1,2.5,11,2015
Campina Grande,2015-11-15T00:00:00Z,25.51904761904762,32.1,19.3,0.5,11,2015
Campina Grande,2015-11-22T00:00:00Z,26.504761904761903,33.8,20.3,0,11,2015
Campina Grande,2015-11-29T00:00:00Z,26.004761904761903,33.4,19.2,0,11,2015
Campina Grande,2015-12-06T00:00:00Z,26.233333333333334,33.3,19.6,0,12,2015
Campina Grande,2015-12-13T00:00:00Z,25.39047619047619,32.4,19.5,9.2,12,2015
Campina Grande,2015-12-20T00:00:00Z,24.533333333333335,31.6,20.1,0.2,12,2015
Campina Grande,2016-01-03T00:00:00Z,25.919047619047618,32.4,20.2,0.4,1,2016
Campina Grande,2016-01-10T00:00:00Z,24.452380952380953,30.1,18.6,53.2,1,2016
Campina Grande,2016-01-17T00:00:00Z,23.47142857142857,29.6,19,61.400000000000006,1,2016
Campina Grande,2016-01-24T00:00:00Z,24.580952380952382,30.1,18.5,9,1,2016
Campina Grande,2016-01-31T00:00:00Z,24.666666666666664,28.4,19.3,0.1,1,2016
Campina Grande,2016-02-07T00:00:00Z,25.95,32,20.3,0,2,2016
Campina Grande,2016-02-14T00:00:00Z,25.433333333333334,32,20.4,1.5,2,2016
Campina Grande,2016-02-21T00:00:00Z,24.566666666666666,30.8,19.2,18.900000000000002,2,2016
Campina Grande,2016-02-28T00:00:00Z,25.252380952380953,31.5,20.3,7.4,2,2016
Campina Grande,2016-03-06T00:00:00Z,26.252380952380953,32.3,20.1,1.2,3,2016
Campina Grande,2016-03-13T00:00:00Z,24.533333333333335,32,20.3,15.799999999999999,3,2016
Campina Grande,2016-03-20T00:00:00Z,25.933333333333334,30.8,20.3,0,3,2016
Campina Grande,2016-03-27T00:00:00Z,25.683333333333334,31.5,21.4,0,3,2016
Campina Grande,2016-04-03T00:00:00Z,26.1,32.4,20.3,5.5,4,2016
Campina Grande,2016-04-10T00:00:00Z,24.1,31,19.1,51.5,4,2016
Campina Grande,2016-04-17T00:00:00Z,23.747619047619047,28.7,18.9,44.8,4,2016
Campina Grande,2016-04-24T00:00:00Z,25.342857142857145,29.4,20.4,0,4,2016
Campina Grande,2016-05-01T00:00:00Z,24.228571428571428,29.4,18.5,1.5,5,2016
Campina Grande,2016-05-08T00:00:00Z,23.7,29.1,19.4,41.5,5,2016
Campina Grande,2016-05-15T00:00:00Z,24.485714285714284,28.8,19.6,16.3,5,2016
Campina Grande,2016-05-22T00:00:00Z,23.957142857142856,28.8,18.5,11.8,5,2016
Campina Grande,2016-05-29T00:00:00Z,23.614285714285714,28.8,18.9,14.7,5,2016
Campina Grande,2016-06-05T00:00:00Z,24.733333333333334,29.2,19.5,7.3,6,2016
Campina Grande,2016-06-12T00:00:00Z,24.085714285714285,29.1,17.4,0,6,2016
Campina Grande,2016-06-19T00:00:00Z,23.476190476190474,28.8,17.8,9.6,6,2016
Campina Grande,2016-06-26T00:00:00Z,22.88095238095238,28.2,17.4,4.6,6,2016
Campina Grande,2016-07-03T00:00:00Z,23.513333333333332,28.9,17.1,5.6000000000000005,7,2016
Campina Grande,2016-07-10T00:00:00Z,23.33809523809524,29.6,16.3,2.9000000000000004,7,2016
Campina Grande,2016-07-17T00:00:00Z,23.857142857142858,30.4,15.4,1.2,7,2016
Campina Grande,2016-07-24T00:00:00Z,23.076190476190476,28.4,16.3,3.3,7,2016
Campina Grande,2016-07-31T00:00:00Z,23.276190476190475,29.7,17.1,4.5,7,2016
Campina Grande,2016-08-07T00:00:00Z,24.02857142857143,30.5,17.3,0,8,2016
Campina Grande,2016-08-14T00:00:00Z,24.185714285714287,30.3,17.4,0,8,2016
Campina Grande,2016-08-21T00:00:00Z,24.31904761904762,31.9,17,2.7,8,2016
Campina Grande,2016-08-28T00:00:00Z,23.52857142857143,29.5,17.6,7.1,8,2016
Campina Grande,2016-09-04T00:00:00Z,23.904761904761905,30.2,17.3,2.7,9,2016
Campina Grande,2016-09-11T00:00:00Z,23.938095238095237,30.4,17.2,9.2,9,2016
Campina Grande,2016-09-18T00:00:00Z,25.20952380952381,31.8,17.3,0,9,2016
Campina Grande,2016-09-25T00:00:00Z,25.33809523809524,32.1,18.5,0,9,2016
Campina Grande,2016-10-02T00:00:00Z,25.66190476190476,32.6,18.8,0,10,2016
Campina Grande,2016-10-09T00:00:00Z,25.166666666666668,31.1,18.8,3.2,10,2016
Campina Grande,2016-10-16T00:00:00Z,25.428571428571427,31.6,19,0,10,2016
Campina Grande,2016-10-23T00:00:00Z,25.523809523809526,32,18.8,0,10,2016
Campina Grande,2016-10-30T00:00:00Z,25.38095238095238,32.2,19.3,0,10,2016
Campina Grande,2016-11-06T00:00:00Z,25.38095238095238,31.3,19.5,0,11,2016
Campina Grande,2016-11-13T00:00:00Z,25.99047619047619,32.3,19.4,0,11,2016
Campina Grande,2016-11-20T00:00:00Z,26.042857142857144,32.1,19.5,0,11,2016
Campina Grande,2016-11-27T00:00:00Z,26.20952380952381,32.5,18.6,0,11,2016
Campina Grande,2016-12-04T00:00:00Z,26.728571428571428,33.3,19.6,0,12,2016
Campina Grande,2016-12-11T00:00:00Z,25.933333333333334,32.8,19.5,0.4,12,2016
Campina Grande,2016-12-18T00:00:00Z,24.483333333333334,31.3,19.3,11.299999999999999,12,2016
Campina Grande,2017-01-08T00:00:00Z,25.91111111111111,31.9,19.8,0,1,2017
Campina Grande,2017-01-15T00:00:00Z,25.942857142857143,32.5,20.2,1.1,1,2017
Campina Grande,2017-01-22T00:00:00Z,25.052380952380954,32.2,20.1,1.5,1,2017
Campina Grande,2017-01-29T00:00:00Z,25.652380952380952,31.9,20.4,11.5,1,2017
Campina Grande,2017-02-05T00:00:00Z,26.28095238095238,32.7,20.4,2.2,2,2017
Campina Grande,2017-02-12T00:00:00Z,25.576190476190476,32.3,20,0.30000000000000004,2,2017
Campina Grande,2017-02-19T00:00:00Z,26.128571428571426,32.3,20.6,0.2,2,2017
Campina Grande,2017-02-26T00:00:00Z,25.428571428571427,32.6,20.1,13,2,2017
Campina Grande,2017-03-05T00:00:00Z,25.695238095238096,32.4,20.6,2.3,3,2017
Campina Grande,2017-03-12T00:00:00Z,25.304761904761904,31.3,19,2.1,3,2017
Campina Grande,2017-03-19T00:00:00Z,26.638095238095236,32.9,20.6,1.5,3,2017
Campina Grande,2017-03-26T00:00:00Z,26.366666666666667,33,21,25,3,2017
Campina Grande,2017-04-02T00:00:00Z,25.704761904761906,31.7,20.5,4.3,4,2017
Campina Grande,2017-04-09T00:00:00Z,25.186666666666667,31.1,20.4,75,4,2017
Campina Grande,2017-04-23T00:00:00Z,25.641666666666666,30.7,20.2,4.8,4,2017
Campina Grande,2017-04-30T00:00:00Z,23.866666666666667,29.1,18.8,18.6,4,2017
Campina Grande,2017-05-07T00:00:00Z,24.133333333333333,29.6,19.6,8.6,5,2017
Campina Grande,2017-05-14T00:00:00Z,25.49047619047619,30.5,19.8,0,5,2017
Campina Grande,2017-05-21T00:00:00Z,24.757142857142856,30.4,19.5,6.3,5,2017
Campina Grande,2017-05-28T00:00:00Z,23.28095238095238,29.1,19.2,28.900000000000002,5,2017
Campina Grande,2017-06-04T00:00:00Z,23.314285714285717,28.4,19.1,20.5,6,2017
Campina Grande,2017-06-11T00:00:00Z,22.87142857142857,28.2,18.6,32,6,2017
Campina Grande,2017-06-18T00:00:00Z,23.066666666666666,27.3,18.6,19.8,6,2017
Campina Grande,2017-06-25T00:00:00Z,22.376190476190477,27.5,18.8,44.7,6,2017
Campina Grande,2017-07-02T00:00:00Z,21.29047619047619,26.2,17.3,27.799999999999997,7,2017
Campina Grande,2017-07-09T00:00:00Z,20.961904761904762,25.5,16.2,17.900000000000002,7,2017
Campina Grande,2017-07-16T00:00:00Z,20.97142857142857,25.3,16.1,91.5,7,2017
Campina Grande,2017-07-23T00:00:00Z,21.066666666666666,26.1,17,34.199999999999996,7,2017
Campina Grande,2017-07-30T00:00:00Z,21.7,27.7,16.5,7.3,7,2017
Campina Grande,2017-08-06T00:00:00Z,22.89047619047619,27.9,17.1,1,8,2017
Campina Grande,2017-08-13T00:00:00Z,22.49047619047619,28,16.3,10.4,8,2017
Campina Grande,2017-08-20T00:00:00Z,22.742857142857144,28.5,17.1,4.6000000000000005,8,2017
Campina Grande,2017-08-27T00:00:00Z,23.31904761904762,28.7,17.3,2.9000000000000004,8,2017
Campina Grande,2017-09-03T00:00:00Z,22.952380952380953,28.8,16.3,8,9,2017
Campina Grande,2017-09-10T00:00:00Z,22.514285714285716,28.1,16.9,19.7,9,2017
Campina Grande,2017-09-17T00:00:00Z,22.976190476190474,28.4,16.7,10.200000000000001,9,2017
Campina Grande,2017-09-24T00:00:00Z,23.67142857142857,29.7,16.7,2.2,9,2017
Campina Grande,2017-10-01T00:00:00Z,24.333333333333332,30.2,17.9,5.1,10,2017
Campina Grande,2017-10-08T00:00:00Z,24.304761904761904,30.5,18,1.8,10,2017
Campina Grande,2017-10-15T00:00:00Z,24.16190476190476,31.2,18.5,12.1,10,2017
Campina Grande,2017-10-22T00:00:00Z,24.28095238095238,30.3,18.5,11.3,10,2017
Campina Grande,2017-10-29T00:00:00Z,25.761904761904763,32,19.5,0,10,2017
Campina Grande,2017-11-05T00:00:00Z,25.1,31.6,19.2,0,11,2017
Campina Grande,2017-11-12T00:00:00Z,25.057142857142857,32.6,18.6,2.6,11,2017
Campina Grande,2017-11-19T00:00:00Z,25.442857142857143,32.1,19.3,1,11,2017
Campina Grande,2017-11-26T00:00:00Z,25.51904761904762,31.4,19.2,0.3,11,2017
Campina Grande,2017-12-03T00:00:00Z,26.35238095238095,33.3,20,0,12,2017
Campina Grande,2017-12-10T00:00:00Z,25.973809523809525,32.4,19.5,0.4,12,2017
Campina Grande,2017-12-17T00:00:00Z,25.553333333333335,31.2,20.3,0.1,12,2017
Campina Grande,2017-12-31T00:00:00Z,26.72,32.6,20.2,0,12,2017
Campina Grande,2018-01-07T00:00:00Z,26.02857142857143,32.6,20.1,0.3,1,2018
Campina Grande,2018-01-14T00:00:00Z,24.847619047619048,31.9,19.3,47.5,1,2018
Campina Grande,2018-01-21T00:00:00Z,24.914285714285715,29.8,19.6,16.400000000000002,1,2018
Campina Grande,2018-01-28T00:00:00Z,25.84285714285714,31.2,20.3,0.9,1,2018
Campina Grande,2018-02-04T00:00:00Z,25.942857142857143,32.4,18.8,68.10000000000001,2,2018
Campina Grande,2018-02-18T00:00:00Z,25.450000000000003,29.8,20.4,0,2,2018
Campina Grande,2018-02-25T00:00:00Z,24.5,30.1,19.5,32.699999999999996,2,2018
Campina Grande,2018-03-04T00:00:00Z,25.461904761904762,30.8,20.5,4.3,3,2018
Campina Grande,2018-03-11T00:00:00Z,26.057142857142857,31.2,17.2,0.4,3,2018
Campina Grande,2018-03-18T00:00:00Z,25.847619047619048,31,20.3,0,3,2018
Campina Grande,2018-03-25T00:00:00Z,24.02857142857143,30.5,19.6,36.6,3,2018
Campina Grande,2018-04-01T00:00:00Z,25.12857142857143,30.3,20,17.7,4,2018
Campina Grande,2018-04-08T00:00:00Z,24.095238095238095,29,19.5,22.900000000000002,4,2018
Campina Grande,2018-04-15T00:00:00Z,23.86190476190476,28.6,18.6,41.6,4,2018
Campina Grande,2018-04-22T00:00:00Z,23.561904761904763,28.4,18.5,95,4,2018
Campina Grande,2018-04-29T00:00:00Z,23.68095238095238,28.2,19,35.5,4,2018
Campina Grande,2018-05-06T00:00:00Z,23.723809523809525,27.7,18.6,12.7,5,2018
Campina Grande,2018-05-13T00:00:00Z,23.8,28.6,19,38.7,5,2018
Campina Grande,2018-05-20T00:00:00Z,23.64,29,17.9,13.3,5,2018
Campina Grande,2018-05-27T00:00:00Z,23.33809523809524,27.9,18,15.299999999999999,5,2018
Campina Grande,2018-06-03T00:00:00Z,23.3,27.2,17.8,10.9,6,2018
Campina Grande,2018-06-10T00:00:00Z,23.086666666666666,27.4,18.1,2.9,6,2018
Campina Grande,2018-06-17T00:00:00Z,22.723809523809525,27.3,17.1,0.8,6,2018
Campina Grande,2018-06-24T00:00:00Z,22.13809523809524,27.6,16.6,8.3,6,2018
Campina Grande,2018-07-01T00:00:00Z,22.63809523809524,28.3,16.6,17.5,7,2018
Campina Grande,2018-07-08T00:00:00Z,22.45,27.8,17.2,8.700000000000001,7,2018
Campina Grande,2018-07-15T00:00:00Z,22.205555555555556,27.6,16.8,1.9000000000000001,7,2018
Campina Grande,2018-07-22T00:00:00Z,22.45714285714286,28,17.1,2,7,2018
Campina Grande,2018-07-29T00:00:00Z,23.313333333333333,28.7,17.3,0,7,2018
Campina Grande,2018-08-05T00:00:00Z,23.55,29.7,17.2,0,8,2018
Campina Grande,2018-08-12T00:00:00Z,24.31904761904762,30.4,17.9,0,8,2018
Campina Grande,2018-08-19T00:00:00Z,23.307142857142857,29.7,17.3,8.200000000000001,8,2018
Campina Grande,2018-08-26T00:00:00Z,22.826190476190476,29.7,17.1,1.9,8,2018
Campina Grande,2018-09-02T00:00:00Z,23.84285714285714,29.9,17.8,1,9,2018
Campina Grande,2018-09-09T00:00:00Z,23.833333333333332,28.8,18.6,0,9,2018
Campina Grande,2018-09-16T00:00:00Z,24.266666666666666,29.3,18,0.9,9,2018
Campina Grande,2018-09-23T00:00:00Z,24.626190476190477,32.1,17.9,0,9,2018
Campina Grande,2018-09-30T00:00:00Z,25.253333333333334,32,18,0,9,2018
Campina Grande,2018-10-07T00:00:00Z,25.10952380952381,30.7,18.9,1.8,10,2018
Campina Grande,2018-10-14T00:00:00Z,25.919047619047618,32.9,19.2,0,10,2018
Campina Grande,2018-10-21T00:00:00Z,26.080952380952382,32.1,19.5,0,10,2018
Campina Grande,2018-10-28T00:00:00Z,26.152380952380952,32.7,19.7,0,10,2018
Campina Grande,2018-11-04T00:00:00Z,25.977777777777778,32.3,20.2,0,11,2018
Campina Grande,2018-11-11T00:00:00Z,26.223809523809525,32,19.8,0,11,2018
Campina Grande,2018-11-18T00:00:00Z,26.3,32.2,20.4,0,11,2018
Campina Grande,2018-11-25T00:00:00Z,25.409523809523808,31.8,19.9,2.7,11,2018
Campina Grande,2018-12-02T00:00:00Z,27.33809523809524,33.4,20.3,0,12,2018
Campina Grande,2018-12-09T00:00:00Z,25.495238095238097,31.5,18.8,24.599999999999998,12,2018
Campina Grande,2018-12-16T00:00:00Z,25.557142857142857,31.2,19.2,4.1,12,2018
Campina Grande,2018-12-23T00:00:00Z,24.12142857142857,32.4,19.2,0,12,2018
Campina Grande,2018-12-30T00:00:00Z,26.135714285714286,33.1,20.1,0,12,2018
Campina Grande,2019-01-06T00:00:00Z,25.633333333333333,32.1,19.2,3.8,1,2019
Campina Grande,2019-01-13T00:00:00Z,27.12857142857143,33.5,20,0,1,2019
Campina Grande,2019-01-20T00:00:00Z,26.67142857142857,33.3,19.6,0,1,2019
Campina Grande,2019-01-27T00:00:00Z,26.395238095238096,32.4,19.6,7.3999999999999995,1,2019
Campina Grande,2019-02-03T00:00:00Z,25.314285714285713,32.2,19.5,20.1,2,2019
Campina Grande,2019-02-10T00:00:00Z,25.994444444444444,31.1,20.3,9.6,2,2019
Campina Grande,2019-02-17T00:00:00Z,25.85238095238095,31.6,20.5,18.900000000000002,2,2019
Campina Grande,2019-02-24T00:00:00Z,25.94761904761905,31.1,20.5,2,2,2019
Campina Grande,2019-03-03T00:00:00Z,25.271428571428572,31.4,20.3,13.5,3,2019
Campina Grande,2019-03-10T00:00:00Z,26.066666666666666,31.6,20.4,7.1,3,2019
Campina Grande,2019-03-17T00:00:00Z,28.566666666666666,31.3,21.6,0,3,2019
João Pessoa,1987-12-27T00:00:00Z,29.066666666666666,31.4,24.6,0,12,1987
João Pessoa,1988-01-03T00:00:00Z,28.83809523809524,31.6,24,0,1,1988
João Pessoa,1988-01-10T00:00:00Z,28.16111111111111,31.6,22,29.3,1,1988
João Pessoa,1988-01-17T00:00:00Z,28.56111111111111,31.2,24.4,3.4000000000000004,1,1988
João Pessoa,1988-01-24T00:00:00Z,28.652380952380952,32,21.9,3.6999999999999997,1,1988
João Pessoa,1988-01-31T00:00:00Z,28.86190476190476,32,23.9,6.4,1,1988
João Pessoa,1988-02-07T00:00:00Z,29.038095238095238,32,21.9,0,2,1988
João Pessoa,1988-02-14T00:00:00Z,28.933333333333334,31.2,23.6,3.2,2,1988
João Pessoa,1988-02-21T00:00:00Z,28.704761904761906,31.7,23,5.9,2,1988
João Pessoa,1988-02-28T00:00:00Z,29.004761904761903,31.8,23.2,5.4,2,1988
João Pessoa,1988-03-06T00:00:00Z,29.123809523809523,32.4,22,9.4,3,1988
João Pessoa,1988-03-13T00:00:00Z,28.82857142857143,31.8,23,22.8,3,1988
João Pessoa,1988-03-20T00:00:00Z,27.86190476190476,31.8,22,58.3,3,1988
João Pessoa,1988-03-27T00:00:00Z,27.228571428571428,31.4,19.6,205.3,3,1988
João Pessoa,1988-04-03T00:00:00Z,28.51904761904762,31.4,20.2,22.400000000000002,4,1988
João Pessoa,1988-04-10T00:00:00Z,28.053333333333335,31.2,22.2,25.6,4,1988
João Pessoa,1988-04-17T00:00:00Z,27.66190476190476,30.8,21.4,66,4,1988
João Pessoa,1988-04-24T00:00:00Z,27.18095238095238,30.9,21.4,133.20000000000002,4,1988
João Pessoa,1988-05-01T00:00:00Z,27.061904761904763,30.4,21,52.099999999999994,5,1988
João Pessoa,1988-05-08T00:00:00Z,28.13809523809524,31,21.6,0,5,1988
João Pessoa,1988-05-15T00:00:00Z,27.323809523809523,30.6,20.4,53.800000000000004,5,1988
João Pessoa,1988-05-22T00:00:00Z,27.476190476190474,30.4,21.8,123.2,5,1988
João Pessoa,1988-05-29T00:00:00Z,28.166666666666668,31,22.4,0,5,1988
João Pessoa,1988-06-26T00:00:00Z,27.166666666666664,29.9,21.2,1.8,6,1988
João Pessoa,1988-07-03T00:00:00Z,25.542857142857144,29.2,20.4,105.8,7,1988
João Pessoa,1988-07-10T00:00:00Z,25.64761904761905,29.4,21.4,30.200000000000003,7,1988
João Pessoa,1988-07-17T00:00:00Z,25.3,29.2,20.8,111.5,7,1988
João Pessoa,1988-07-24T00:00:00Z,24.63809523809524,28.4,20.4,121.2,7,1988
João Pessoa,1988-07-31T00:00:00Z,24.35238095238095,27.6,19.6,22.8,7,1988
João Pessoa,1988-08-07T00:00:00Z,24.752380952380953,28.4,19.8,96.9,8,1988
João Pessoa,1988-08-14T00:00:00Z,24.65714285714286,28.2,19.4,46.7,8,1988
João Pessoa,1988-08-21T00:00:00Z,25.58095238095238,29,19.4,1.2,8,1988
João Pessoa,1988-08-28T00:00:00Z,26.042857142857144,29.1,20,38.5,8,1988
João Pessoa,1988-09-04T00:00:00Z,26.2,28.6,21,0.6,9,1988
João Pessoa,1990-04-29T00:00:00Z,28.833333333333336,31,22,0,4,1990
João Pessoa,1990-05-06T00:00:00Z,28.71904761904762,31.2,22.3,39.2,5,1990
João Pessoa,1990-05-13T00:00:00Z,28.6,30.6,21,45.3,5,1990
João Pessoa,1990-05-20T00:00:00Z,27.523809523809522,30.4,21.4,24.3,5,1990
João Pessoa,1990-05-27T00:00:00Z,26.78095238095238,30.2,21,195.4,5,1990
João Pessoa,1990-06-03T00:00:00Z,26.014285714285712,29.4,21,149.9,6,1990
João Pessoa,1990-06-10T00:00:00Z,27.023809523809526,29.8,21.9,42.699999999999996,6,1990
João Pessoa,1990-06-17T00:00:00Z,26.923809523809524,29.8,21,23.599999999999998,6,1990
João Pessoa,1990-06-24T00:00:00Z,27.257142857142856,29.7,19.5,64.60000000000001,6,1990
João Pessoa,1990-07-01T00:00:00Z,26.355555555555554,29.2,21,4.2,7,1990
João Pessoa,1990-07-08T00:00:00Z,26.590476190476192,29.4,20,18.1,7,1990
João Pessoa,1990-07-15T00:00:00Z,26.746666666666666,29.4,21,16,7,1990
João Pessoa,1990-07-22T00:00:00Z,26.38095238095238,29.1,19.4,89.19999999999999,7,1990
João Pessoa,1990-07-29T00:00:00Z,25.995238095238093,29,20,52.9,7,1990
João Pessoa,1990-08-05T00:00:00Z,25.87333333333333,28.8,20.4,91.6,8,1990
João Pessoa,1990-08-12T00:00:00Z,25.877777777777776,29.8,21,18.6,8,1990
João Pessoa,1990-08-19T00:00:00Z,26.377777777777776,29,20,34.300000000000004,8,1990
João Pessoa,1990-08-26T00:00:00Z,26.633333333333333,29.6,20.4,47.199999999999996,8,1990
João Pessoa,1990-09-02T00:00:00Z,27.057142857142857,30.2,20.6,5.8,9,1990
João Pessoa,1990-09-09T00:00:00Z,27.576190476190476,30,21.7,0,9,1990
